DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;TOTAL_MIN_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MIN_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_IMPORT(-)_EXPORT(+)_[MW];GERMANY_ALLOCATED_VOLUME_[MW];AUSTRIA_MIN_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_IMPORT(-)_EXPORT(+)_[MW];AUSTRIA_ALLOCATED_VOLUME_[MW];CZECH_REPUBLIC_MIN_CAPACITY_PRICE_[(EUR/MW)/h];CZECH_REPUBLIC_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];CZECH_REPUBLIC_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];CZECH_REPUBLIC_IMPORT(-)_EXPORT(+)_[MW];CZECH_REPUBLIC_ALLOCATED_VOLUME_[MW];GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
20/02/2025;20/02/2025;aFRR;POS_00_04;0,96;2,36;2,60;1,50;2,41;2,60;-80,00;;0,96;2,05;2,38;80,00;;;;;;;4300,00
20/02/2025;20/02/2025;aFRR;POS_04_08;3,66;9,21;9,98;6,25;9,31;9,98;-6,00;;3,66;8,38;9,97;6,00;;;;;;;4473,00
20/02/2025;20/02/2025;aFRR;POS_08_12;5,81;14,32;15,98;8,75;14,53;15,98;-66,00;;5,81;12,93;15,92;66,00;;;;;;;4130,00
20/02/2025;20/02/2025;aFRR;POS_12_16;7,50;22,32;29,06;7,50;22,64;27,10;80,00;;10,59;17,75;29,06;-80,00;;;;;;;4391,00
20/02/2025;20/02/2025;aFRR;POS_16_20;7,14;18,61;21,11;11,25;18,73;21,11;33,00;;7,14;17,37;21,00;-33,00;;;;;;;4287,00
20/02/2025;20/02/2025;aFRR;POS_20_24;2,39;6,13;6,44;3,75;6,20;6,44;-10,00;;2,39;5,55;6,43;10,00;;;;;;;4847,00
20/02/2025;20/02/2025;aFRR;NEG_00_04;0,78;2,19;2,57;1,00;2,23;2,57;-65,00;;0,78;1,97;2,27;65,00;;;;;;;4216,00
20/02/2025;20/02/2025;aFRR;NEG_04_08;0,74;1,95;2,19;1,00;1,97;2,19;-39,00;;0,74;1,83;2,09;39,00;;;;;;;3678,00
20/02/2025;20/02/2025;aFRR;NEG_08_12;0,60;2,30;2,91;1,20;2,33;2,91;77,00;;0,60;1,82;2,91;-77,00;;;;;;;3608,00
20/02/2025;20/02/2025;aFRR;NEG_12_16;1,00;12,89;16,42;1,00;13,03;16,42;59,00;;6,67;11,27;16,00;-59,00;;;;;;;3512,00
20/02/2025;20/02/2025;aFRR;NEG_16_20;0,18;0,51;0,77;0,20;0,52;0,77;-80,00;;0,18;0,42;0,50;80,00;;;;;;;3820,00
20/02/2025;20/02/2025;aFRR;NEG_20_24;0,31;0,87;2,00;0,38;0,89;2,00;-41,00;;0,31;0,76;1,02;41,00;;;;;;;4235,00
21/02/2025;21/02/2025;aFRR;POS_00_04;0,96;2,24;2,40;1,50;2,27;2,40;-80,00;;0,96;2,00;2,29;80,00;;;;;;;4819,00
21/02/2025;21/02/2025;aFRR;POS_04_08;3,04;8,31;9,42;6,88;8,54;9,42;-80,00;;3,04;6,95;8,48;80,00;;;;;;;4205,00
21/02/2025;21/02/2025;aFRR;POS_08_12;4,48;11,89;14,03;9,70;12,08;14,03;-80,00;;4,48;10,66;13,86;80,00;;;;;;;4415,00
21/02/2025;21/02/2025;aFRR;POS_12_16;8,47;12,92;16,80;9,00;12,81;14,54;80,00;;8,47;14,51;16,80;-80,00;;;;;;;4939,00
21/02/2025;21/02/2025;aFRR;POS_16_20;6,82;14,41;15,99;12,51;14,51;15,99;-10,00;;6,82;13,62;15,86;10,00;;;;;;;4578,00
21/02/2025;21/02/2025;aFRR;POS_20_24;2,00;5,27;5,76;3,00;5,41;5,76;-80,00;;2,00;4,46;5,15;80,00;;;;;;;4643,00
21/02/2025;21/02/2025;aFRR;NEG_00_04;0,91;2,36;4,12;1,50;2,41;4,12;-21,00;;0,91;2,04;3,97;21,00;;;;;;;3989,00
21/02/2025;21/02/2025;aFRR;NEG_04_08;0,85;1,82;1,99;1,38;1,83;1,99;19,00;;0,85;1,75;1,99;-19,00;;;;;;;3735,00
21/02/2025;21/02/2025;aFRR;NEG_08_12;0,85;2,00;2,30;1,00;2,01;2,30;45,00;;0,85;1,98;2,30;-45,00;;;;;;;3737,00
21/02/2025;21/02/2025;aFRR;NEG_12_16;1,00;9,08;11,09;1,00;9,07;11,09;47,00;;4,00;9,21;11,00;-47,00;;;;;;;3315,00
21/02/2025;21/02/2025;aFRR;NEG_16_20;0,20;0,54;0,65;0,35;0,55;0,65;32,00;;0,20;0,43;0,63;-32,00;;;;;;;4029,00
21/02/2025;21/02/2025;aFRR;NEG_20_24;0,32;1,84;3,99;0,50;1,94;3,99;19,00;;0,32;0,95;3,00;-19,00;;;;;;;4148,00
22/02/2025;22/02/2025;aFRR;POS_00_04;0,86;1,94;2,23;1,02;1,94;2,23;-80,00;;0,86;1,94;2,21;80,00;;;;;;;4789,00
22/02/2025;22/02/2025;aFRR;POS_04_08;3,09;6,78;7,51;4,00;6,85;7,51;-62,00;;3,09;6,33;7,51;62,00;;;;;;;4748,00
22/02/2025;22/02/2025;aFRR;POS_08_12;3,84;9,36;10,30;4,56;9,45;10,29;-37,00;;3,84;8,69;10,30;37,00;;;;;;;5281,00
22/02/2025;22/02/2025;aFRR;POS_12_16;4,66;8,35;9,93;4,73;8,32;9,25;80,00;;4,66;8,75;9,93;-80,00;;;;;;;5097,00
22/02/2025;22/02/2025;aFRR;POS_16_20;4,20;11,97;13,51;4,40;12,31;13,51;-80,00;;4,20;9,98;12,78;80,00;;;;;;;4715,00
22/02/2025;22/02/2025;aFRR;POS_20_24;1,92;4,70;5,29;2,16;4,79;5,29;-80,00;;1,92;4,12;4,89;80,00;;;;;;;5192,00
22/02/2025;22/02/2025;aFRR;NEG_00_04;0,85;6,05;16,80;1,00;6,31;16,80;18,00;;0,85;3,68;16,49;-18,00;;;;;;;3674,00
22/02/2025;22/02/2025;aFRR;NEG_04_08;0,68;4,78;14,88;0,75;5,00;14,88;19,00;;0,68;2,76;13,04;-19,00;;;;;;;3685,00
22/02/2025;22/02/2025;aFRR;NEG_08_12;0,50;3,65;6,44;0,50;3,71;6,44;32,00;;0,70;3,08;6,00;-32,00;;;;;;;3816,00
22/02/2025;22/02/2025;aFRR;NEG_12_16;3,41;9,12;16,02;4,00;9,03;16,02;41,00;;3,41;10,05;16,00;-41,00;;;;;;;3719,00
22/02/2025;22/02/2025;aFRR;NEG_16_20;0,20;0,57;0,97;0,20;0,56;0,97;33,00;;0,23;0,58;0,96;-33,00;;;;;;;4286,00
22/02/2025;22/02/2025;aFRR;NEG_20_24;0,54;1,73;2,69;0,60;1,77;2,69;1,00;;0,54;1,44;2,65;-1,00;;;;;;;4263,00
23/02/2025;23/02/2025;aFRR;POS_00_04;0,68;1,90;2,21;0,84;1,91;2,21;-75,00;;0,68;1,81;2,20;75,00;;;;;;;4473,00
23/02/2025;23/02/2025;aFRR;POS_04_08;2,10;5,83;6,45;2,82;5,92;6,45;14,00;;2,10;5,04;6,45;-14,00;;;;;;;4712,00
23/02/2025;23/02/2025;aFRR;POS_08_12;2,77;7,74;8,95;2,83;7,90;8,95;-7,00;;2,77;6,42;8,92;7,00;;;;;;;4504,00
23/02/2025;23/02/2025;aFRR;POS_12_16;2,54;6,07;7,17;2,54;6,09;6,91;80,00;;3,12;5,85;7,17;-80,00;;;;;;;4563,00
23/02/2025;23/02/2025;aFRR;POS_16_20;3,04;11,33;14,20;3,04;11,66;14,20;-80,00;;3,96;9,31;11,99;80,00;;;;;;;4833,00
23/02/2025;23/02/2025;aFRR;POS_20_24;1,59;4,32;5,36;1,98;4,39;5,36;-80,00;;1,59;3,90;4,67;80,00;;;;;;;4554,00
23/02/2025;23/02/2025;aFRR;NEG_00_04;1,63;5,74;9,00;2,00;5,75;7,54;80,00;;1,63;5,60;9,00;-80,00;;;;;;;4139,00
23/02/2025;23/02/2025;aFRR;NEG_04_08;1,35;4,52;7,80;1,50;4,54;6,12;80,00;;1,35;4,18;7,80;-80,00;;;;;;;4240,00
23/02/2025;23/02/2025;aFRR;NEG_08_12;1,00;3,72;5,00;1,00;3,74;5,00;59,00;;1,20;3,52;5,00;-59,00;;;;;;;4166,00
23/02/2025;23/02/2025;aFRR;NEG_12_16;1,00;11,37;18,28;1,00;11,39;18,28;30,00;;3,45;11,21;18,25;-30,00;;;;;;;3656,00
23/02/2025;23/02/2025;aFRR;NEG_16_20;0,22;0,57;0,72;0,32;0,58;0,72;26,00;;0,22;0,53;0,72;-26,00;;;;;;;4465,00
23/02/2025;23/02/2025;aFRR;NEG_20_24;0,65;1,74;2,16;0,80;1,77;2,16;4,00;;0,65;1,45;2,16;-4,00;;;;;;;4063,00
24/02/2025;24/02/2025;aFRR;POS_00_04;0,77;1,82;1,98;0,95;1,84;1,98;-35,00;;0,77;1,70;1,98;35,00;;;;;;;4735,00
24/02/2025;24/02/2025;aFRR;POS_04_08;1,96;6,16;9,44;4,32;6,23;9,44;-80,00;;1,96;5,74;8,32;80,00;;;;;;;4112,00
24/02/2025;24/02/2025;aFRR;POS_08_12;2,48;9,87;13,20;5,92;10,21;13,20;-80,00;;2,48;7,64;12,32;80,00;;;;;;;4375,00
24/02/2025;24/02/2025;aFRR;POS_12_16;2,24;6,87;9,41;4,50;7,00;9,41;-4,00;;2,24;5,66;9,40;4,00;;;;;;;3898,00
24/02/2025;24/02/2025;aFRR;POS_16_20;4,28;13,80;20,00;7,77;14,33;20,00;-80,00;;4,28;10,54;14,42;80,00;;;;;;;4027,00
24/02/2025;24/02/2025;aFRR;POS_20_24;1,61;5,48;10,66;3,04;5,78;10,66;-80,00;;1,61;3,76;4,62;80,00;;;;;;;4444,00
24/02/2025;24/02/2025;aFRR;NEG_00_04;1,80;11,42;27,85;2,00;11,80;27,85;4,00;;1,80;8,33;27,13;-4,00;;;;;;;3681,00
24/02/2025;24/02/2025;aFRR;NEG_04_08;1,50;8,22;16,53;1,50;8,49;16,53;-14,00;;1,58;6,17;16,49;14,00;;;;;;;3428,00
24/02/2025;24/02/2025;aFRR;NEG_08_12;1,00;3,65;5,12;1,00;3,68;5,12;49,00;;1,20;3,31;5,05;-49,00;;;;;;;3099,00
24/02/2025;24/02/2025;aFRR;NEG_12_16;1,00;10,54;15,04;1,00;10,64;13,90;80,00;;5,31;9,17;15,04;-80,00;;;;;;;3136,00
24/02/2025;24/02/2025;aFRR;NEG_16_20;0,25;0,53;0,66;0,32;0,53;0,66;-66,00;;0,25;0,51;0,66;66,00;;;;;;;3516,00
24/02/2025;24/02/2025;aFRR;NEG_20_24;0,74;1,47;1,83;0,75;1,48;1,83;73,00;;0,74;1,27;1,80;-73,00;;;;;;;3962,00
25/02/2025;25/02/2025;aFRR;POS_00_04;0,74;1,93;2,84;0,82;1,95;2,84;-80,00;;0,74;1,78;2,22;80,00;;;;;;;4489,00
25/02/2025;25/02/2025;aFRR;POS_04_08;2,20;9,76;14,20;3,89;10,20;14,20;-80,00;;2,20;7,23;9,07;80,00;;;;;;;4190,00
25/02/2025;25/02/2025;aFRR;POS_08_12;4,35;14,44;19,77;5,45;15,09;19,77;-80,00;;4,35;10,20;13,46;80,00;;;;;;;4469,00
25/02/2025;25/02/2025;aFRR;POS_12_16;2,78;8,90;12,34;3,88;9,17;12,34;-80,00;;2,78;7,20;9,47;80,00;;;;;;;4445,00
25/02/2025;25/02/2025;aFRR;POS_16_20;6,04;49,50;77,38;8,25;53,75;77,38;-80,00;;6,04;22,90;40,80;80,00;;;;;;;4604,00
25/02/2025;25/02/2025;aFRR;POS_20_24;2,09;8,92;12,14;4,40;9,61;12,14;-80,00;;2,09;4,69;6,15;80,00;;;;;;;4373,00
25/02/2025;25/02/2025;aFRR;NEG_00_04;1,80;8,64;12,80;1,80;8,69;10,76;80,00;;3,30;7,95;12,80;-80,00;;;;;;;4080,00
25/02/2025;25/02/2025;aFRR;NEG_04_08;1,40;6,51;8,60;1,40;6,57;8,36;80,00;;2,96;5,73;8,60;-80,00;;;;;;;3601,00
25/02/2025;25/02/2025;aFRR;NEG_08_12;1,00;2,98;3,70;1,00;2,99;3,42;80,00;;1,47;2,90;3,70;-80,00;;;;;;;3655,00
25/02/2025;25/02/2025;aFRR;NEG_12_16;0,75;7,20;9,39;0,75;7,16;9,20;80,00;;3,77;7,76;9,39;-80,00;;;;;;;3672,00
25/02/2025;25/02/2025;aFRR;NEG_16_20;0,19;0,47;0,55;0,21;0,47;0,55;-7,00;;0,19;0,44;0,55;7,00;;;;;;;3916,00
25/02/2025;25/02/2025;aFRR;NEG_20_24;0,47;1,15;1,44;0,55;1,15;1,44;58,00;;0,47;1,13;1,43;-58,00;;;;;;;4248,00
26/02/2025;26/02/2025;aFRR;POS_00_04;0,73;2,22;2,89;1,07;2,26;2,89;-80,00;;0,73;1,96;2,45;80,00;;;;;;;4471,00
26/02/2025;26/02/2025;aFRR;POS_04_08;3,87;10,28;12,20;5,33;10,52;12,20;-80,00;;3,87;8,83;10,84;80,00;;;;;;;4144,00
26/02/2025;26/02/2025;aFRR;POS_08_12;5,17;13,80;17,78;7,41;14,00;17,78;-80,00;;5,17;12,53;15,99;80,00;;;;;;;4366,00
26/02/2025;26/02/2025;aFRR;POS_12_16;4,20;8,80;9,96;4,63;8,86;9,96;4,00;;4,20;8,17;9,69;-4,00;;;;;;;4411,00
26/02/2025;26/02/2025;aFRR;POS_16_20;17,41;36,36;44,06;17,41;36,85;44,06;-37,00;;20,43;32,63;43,63;37,00;;;;;;;4615,00
26/02/2025;26/02/2025;aFRR;POS_20_24;3,65;8,47;10,03;4,48;8,85;10,03;-80,00;;3,65;6,19;8,89;80,00;;;;;;;4469,00
26/02/2025;26/02/2025;aFRR;NEG_00_04;1,28;4,67;8,39;1,28;4,54;6,62;80,00;;3,40;6,32;8,39;-80,00;;;;;;;4231,00
26/02/2025;26/02/2025;aFRR;NEG_04_08;0,50;4,16;6,38;0,50;4,11;5,37;80,00;;2,69;4,76;6,38;-80,00;;;;;;;3443,00
26/02/2025;26/02/2025;aFRR;NEG_08_12;0,50;2,23;2,60;0,50;2,25;2,60;3,00;;0,98;2,08;2,59;-3,00;;;;;;;3341,00
26/02/2025;26/02/2025;aFRR;NEG_12_16;2,00;5,57;7,59;2,00;5,56;6,30;80,00;;2,68;5,71;7,59;-80,00;;;;;;;3324,00
26/02/2025;26/02/2025;aFRR;NEG_16_20;0,17;0,45;0,52;0,18;0,46;0,52;-37,00;;0,17;0,39;0,52;37,00;;;;;;;3800,00
26/02/2025;26/02/2025;aFRR;NEG_20_24;0,34;1,01;1,19;0,54;1,02;1,19;77,00;;0,34;0,93;1,18;-77,00;;;;;;;3981,00
27/02/2025;27/02/2025;aFRR;POS_00_04;1,07;2,25;2,76;1,08;2,30;2,76;-80,00;;1,07;1,98;2,47;80,00;;;;;;;4533,00
27/02/2025;27/02/2025;aFRR;POS_04_08;3,79;9,41;10,38;4,58;9,52;10,38;-36,00;;3,79;8,64;10,38;36,00;;;;;;;4184,00
27/02/2025;27/02/2025;aFRR;POS_08_12;4,80;12,16;13,63;6,67;12,32;13,63;-29,00;;4,80;10,93;13,59;29,00;;;;;;;4261,00
27/02/2025;27/02/2025;aFRR;POS_12_16;3,33;7,89;8,73;3,74;7,97;8,73;-41,00;;3,33;7,27;8,72;41,00;;;;;;;4282,00
27/02/2025;27/02/2025;aFRR;POS_16_20;12,12;26,91;32,64;12,12;26,86;29,05;80,00;;13,32;27,63;32,64;-80,00;;;;;;;4472,00
27/02/2025;27/02/2025;aFRR;POS_20_24;3,14;7,79;8,35;3,76;7,96;8,35;-74,00;;3,14;6,73;8,28;74,00;;;;;;;4484,00
27/02/2025;27/02/2025;aFRR;NEG_00_04;1,65;4,06;6,45;2,15;3,96;4,36;80,00;;1,65;5,28;6,45;-80,00;;;;;;;4117,00
27/02/2025;27/02/2025;aFRR;NEG_04_08;1,51;3,46;4,97;1,75;3,43;3,87;80,00;;1,51;3,86;4,97;-80,00;;;;;;;3398,00
27/02/2025;27/02/2025;aFRR;NEG_08_12;0,66;1,99;2,23;0,85;2,02;2,23;49,00;;0,66;1,76;2,18;-49,00;;;;;;;3362,00
27/02/2025;27/02/2025;aFRR;NEG_12_16;2,04;4,73;5,98;2,05;4,71;5,40;80,00;;2,04;4,99;5,98;-80,00;;;;;;;3228,00
27/02/2025;27/02/2025;aFRR;NEG_16_20;0,18;0,42;0,48;0,20;0,43;0,48;-24,00;;0,18;0,37;0,47;24,00;;;;;;;3889,00
27/02/2025;27/02/2025;aFRR;NEG_20_24;0,34;0,88;1,00;0,45;0,89;1,00;76,00;;0,34;0,76;1,00;-76,00;;;;;;;4159,00
28/02/2025;28/02/2025;aFRR;POS_00_04;0,88;2,28;2,66;1,04;2,31;2,66;-70,00;;0,88;2,11;2,62;70,00;;;;;;;4379,00
28/02/2025;28/02/2025;aFRR;POS_04_08;3,10;8,71;9,63;3,89;8,90;9,63;1,00;;3,10;7,11;9,57;-1,00;;;;;;;4201,00
28/02/2025;28/02/2025;aFRR;POS_08_12;4,42;24,52;43,56;4,91;26,70;43,56;-80,00;;4,42;10,28;13,01;80,00;;;;;;;4186,00
28/02/2025;28/02/2025;aFRR;POS_12_16;2,68;7,11;7,65;3,27;7,24;7,65;-6,00;;2,68;5,93;7,53;6,00;;;;;;;4378,00
28/02/2025;28/02/2025;aFRR;POS_16_20;9,44;21,64;25,00;9,44;21,68;24,94;52,00;;9,66;21,11;25,00;-52,00;;;;;;;4295,00
28/02/2025;28/02/2025;aFRR;POS_20_24;2,91;7,15;8,38;3,13;7,23;8,36;-45,00;;2,91;6,58;8,38;45,00;;;;;;;4821,00
28/02/2025;28/02/2025;aFRR;NEG_00_04;1,37;3,20;5,85;1,42;3,09;3,62;80,00;;1,37;4,66;5,85;-80,00;;;;;;;4159,00
28/02/2025;28/02/2025;aFRR;NEG_04_08;1,00;2,76;4,00;1,00;2,73;3,08;80,00;;1,02;3,17;4,00;-80,00;;;;;;;3416,00
28/02/2025;28/02/2025;aFRR;NEG_08_12;0,72;1,80;2,73;0,72;1,80;2,73;-80,00;;0,73;1,80;2,56;80,00;;;;;;;3322,00
28/02/2025;28/02/2025;aFRR;NEG_12_16;1,59;4,02;5,13;1,76;4,01;4,44;80,00;;1,59;4,15;5,13;-80,00;;;;;;;3339,00
28/02/2025;28/02/2025;aFRR;NEG_16_20;0,16;0,37;0,46;0,16;0,37;0,46;-80,00;;0,16;0,33;0,40;80,00;;;;;;;3812,00
28/02/2025;28/02/2025;aFRR;NEG_20_24;0,32;0,75;0,87;0,33;0,76;0,87;41,00;;0,32;0,67;0,87;-41,00;;;;;;;4158,00
01/03/2025;01/03/2025;aFRR;POS_00_04;0,93;2,40;4,75;1,00;2,46;4,75;-80,00;;0,93;2,04;2,42;80,00;;;;;;;4400,00
01/03/2025;01/03/2025;aFRR;POS_04_08;3,28;7,21;8,13;3,61;7,26;8,13;-53,00;;3,28;6,88;8,10;53,00;;;;;;;4956,00
01/03/2025;01/03/2025;aFRR;POS_08_12;7,49;14,48;17,39;7,49;15,07;17,39;-31,00;;7,83;10,01;17,21;31,00;;;;;;;5194,00
01/03/2025;01/03/2025;aFRR;POS_12_16;2,49;6,01;6,45;2,49;6,09;6,45;-74,00;;2,58;5,47;6,42;74,00;;;;;;;4619,00
01/03/2025;01/03/2025;aFRR;POS_16_20;6,65;16,41;18,62;8,11;16,85;18,62;-80,00;;6,65;13,72;18,58;80,00;;;;;;;4872,00
01/03/2025;01/03/2025;aFRR;POS_20_24;2,59;6,26;6,99;3,14;6,37;6,99;-80,00;;2,59;5,60;6,81;80,00;;;;;;;4473,00
01/03/2025;01/03/2025;aFRR;NEG_00_04;0,96;2,80;4,39;1,36;2,72;2,97;80,00;;0,96;3,86;4,39;-80,00;;;;;;;4304,00
01/03/2025;01/03/2025;aFRR;NEG_04_08;0,86;2,50;3,10;1,16;2,48;2,90;80,00;;0,86;2,72;3,10;-80,00;;;;;;;4131,00
01/03/2025;01/03/2025;aFRR;NEG_08_12;0,63;1,99;3,50;1,00;2,00;2,58;80,00;;0,63;1,84;3,50;-80,00;;;;;;;4005,00
01/03/2025;01/03/2025;aFRR;NEG_12_16;1,32;4,26;7,03;1,67;4,23;6,55;80,00;;1,32;4,60;7,03;-80,00;;;;;;;4163,00
01/03/2025;01/03/2025;aFRR;NEG_16_20;0,11;0,38;0,49;0,15;0,39;0,49;-80,00;;0,11;0,29;0,37;80,00;;;;;;;4278,00
01/03/2025;01/03/2025;aFRR;NEG_20_24;0,26;0,76;0,87;0,33;0,77;0,87;35,00;;0,26;0,70;0,87;-35,00;;;;;;;4110,00
02/03/2025;02/03/2025;aFRR;POS_00_04;0,86;2,91;4,84;1,54;3,06;4,84;-80,00;;0,86;1,99;2,40;80,00;;;;;;;4318,00
02/03/2025;02/03/2025;aFRR;POS_04_08;2,19;5,92;6,35;3,05;5,98;6,35;56,00;;2,19;5,19;6,34;-56,00;;;;;;;4664,00
02/03/2025;02/03/2025;aFRR;POS_08_12;4,78;9,89;11,62;4,78;9,88;11,62;12,00;;5,77;9,94;11,47;-12,00;;;;;;;4676,00
02/03/2025;02/03/2025;aFRR;POS_12_16;2,00;4,87;5,37;2,42;4,94;5,37;-79,00;;2,00;4,41;5,34;79,00;;;;;;;4338,00
02/03/2025;02/03/2025;aFRR;POS_16_20;4,91;13,45;16,57;6,98;13,71;16,57;-80,00;;4,91;11,85;15,06;80,00;;;;;;;4849,00
02/03/2025;02/03/2025;aFRR;POS_20_24;1,00;5,58;6,04;1,00;5,66;6,04;-57,00;;2,22;5,02;6,02;57,00;;;;;;;4632,00
02/03/2025;02/03/2025;aFRR;NEG_00_04;0,92;2,64;4,15;1,11;2,59;2,83;80,00;;0,92;3,35;4,15;-80,00;;;;;;;4117,00
02/03/2025;02/03/2025;aFRR;NEG_04_08;0,84;2,47;2,94;1,09;2,49;2,85;80,00;;0,84;2,21;2,94;-80,00;;;;;;;3979,00
02/03/2025;02/03/2025;aFRR;NEG_08_12;0,84;7,99;24,69;0,97;8,18;24,69;-17,00;;0,84;6,54;23,03;17,00;;;;;;;3726,00
02/03/2025;02/03/2025;aFRR;NEG_12_16;1,73;22,41;63,09;2,46;23,33;63,09;-18,00;;1,73;15,24;60,50;18,00;;;;;;;4006,00
02/03/2025;02/03/2025;aFRR;NEG_16_20;0,18;0,83;3,23;0,18;0,82;3,23;-23,00;;0,18;0,91;3,14;23,00;;;;;;;3886,00
02/03/2025;02/03/2025;aFRR;NEG_20_24;0,32;0,81;1,44;0,33;0,81;1,44;22,00;;0,32;0,78;1,40;-22,00;;;;;;;4090,00
03/03/2025;03/03/2025;aFRR;POS_00_04;1,03;2,93;3,49;1,31;3,04;3,49;-80,00;;1,03;2,35;3,32;80,00;;;;;;;4469,00
03/03/2025;03/03/2025;aFRR;POS_04_08;1,74;7,03;9,11;3,05;7,40;9,11;-80,00;;1,74;4,78;8,37;80,00;;;;;;;4887,00
03/03/2025;03/03/2025;aFRR;POS_08_12;3,57;10,70;13,33;4,78;10,86;13,32;-65,00;;3,57;9,57;13,33;65,00;;;;;;;4551,00
03/03/2025;03/03/2025;aFRR;POS_12_16;1,50;5,75;7,88;2,42;6,01;7,88;-80,00;;1,50;4,12;5,55;80,00;;;;;;;3773,00
03/03/2025;03/03/2025;aFRR;POS_16_20;4,49;18,75;27,49;6,98;19,79;27,49;-80,00;;4,49;12,25;19,18;80,00;;;;;;;4517,00
03/03/2025;03/03/2025;aFRR;POS_20_24;1,98;6,83;9,77;2,62;7,13;9,77;-80,00;;1,98;5,07;6,90;80,00;;;;;;;4459,00
03/03/2025;03/03/2025;aFRR;NEG_00_04;1,00;2,53;3,77;1,11;2,48;2,92;80,00;;1,00;3,20;3,77;-80,00;;;;;;;3993,00
03/03/2025;03/03/2025;aFRR;NEG_04_08;1,00;2,30;2,67;1,09;2,30;2,53;80,00;;1,00;2,17;2,67;-80,00;;;;;;;3925,00
03/03/2025;03/03/2025;aFRR;NEG_08_12;0,97;7,66;15,60;0,97;7,88;15,60;-11,00;;1,44;5,92;15,48;11,00;;;;;;;3674,00
03/03/2025;03/03/2025;aFRR;NEG_12_16;2,46;25,25;41,81;2,46;26,22;41,81;-73,00;;3,50;19,16;41,41;73,00;;;;;;;3921,00
03/03/2025;03/03/2025;aFRR;NEG_16_20;0,18;0,93;1,74;0,18;0,98;1,74;-80,00;;0,23;0,66;0,98;80,00;;;;;;;3786,00
03/03/2025;03/03/2025;aFRR;NEG_20_24;0,32;0,86;1,01;0,33;0,86;1,01;31,00;;0,32;0,88;1,01;-31,00;;;;;;;3897,00
04/03/2025;04/03/2025;aFRR;POS_00_04;1,09;2,70;2,99;1,31;2,74;2,99;-60,00;;1,09;2,46;2,99;60,00;;;;;;;4455,00
04/03/2025;04/03/2025;aFRR;POS_04_08;3,19;7,72;9,71;3,42;7,89;9,71;-80,00;;3,19;6,71;8,78;80,00;;;;;;;4548,00
04/03/2025;04/03/2025;aFRR;POS_08_12;5,00;10,92;12,69;5,00;10,95;12,69;-10,00;;5,55;10,57;12,65;10,00;;;;;;;4593,00
04/03/2025;04/03/2025;aFRR;POS_12_16;2,45;5,86;7,62;2,96;6,07;7,62;-80,00;;2,45;4,55;5,58;80,00;;;;;;;3960,00
04/03/2025;04/03/2025;aFRR;POS_16_20;6,64;20,45;25,09;10,31;21,14;25,09;-80,00;;6,64;16,05;22,49;80,00;;;;;;;4551,00
04/03/2025;04/03/2025;aFRR;POS_20_24;2,84;6,88;7,66;3,66;7,08;7,66;-80,00;;2,84;5,61;7,08;80,00;;;;;;;5061,00
04/03/2025;04/03/2025;aFRR;NEG_00_04;0,93;2,32;3,44;1,10;2,27;2,40;80,00;;0,93;2,88;3,44;-80,00;;;;;;;4119,00
04/03/2025;04/03/2025;aFRR;NEG_04_08;0,87;2,12;2,40;0,95;2,12;2,35;80,00;;0,87;2,08;2,40;-80,00;;;;;;;3939,00
04/03/2025;04/03/2025;aFRR;NEG_08_12;1,00;10,05;25,50;1,00;9,90;25,50;-80,00;;1,99;10,94;19,83;80,00;;;;;;;3644,00
04/03/2025;04/03/2025;aFRR;NEG_12_16;4,00;25,84;45,64;4,00;25,79;40,00;-38,00;;9,00;26,18;45,64;38,00;;;;;;;3680,00
04/03/2025;04/03/2025;aFRR;NEG_16_20;0,28;1,00;1,70;0,30;1,03;1,70;-24,00;;0,28;0,78;1,60;24,00;;;;;;;3620,00
04/03/2025;04/03/2025;aFRR;NEG_20_24;0,38;0,89;1,01;0,38;0,89;1,01;69,00;;0,39;0,83;1,00;-69,00;;;;;;;3790,00
05/03/2025;05/03/2025;aFRR;POS_00_04;1,00;2,43;2,76;1,23;2,46;2,76;-80,00;;1,00;2,28;2,75;80,00;;;;;;;4502,00
05/03/2025;05/03/2025;aFRR;POS_04_08;3,12;7,38;8,13;4,01;7,47;8,13;-71,00;;3,12;6,77;8,09;71,00;;;;;;;4569,00
05/03/2025;05/03/2025;aFRR;POS_08_12;3,78;10,00;12,81;5,23;10,05;12,81;-80,00;;3,78;9,66;11,65;80,00;;;;;;;4248,00
