DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;TOTAL_MIN_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MIN_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_IMPORT(-)_EXPORT(+)_[MW];AUSTRIA_MIN_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_IMPORT(-)_EXPORT(+)_[MW];GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
19/11/2022;19/11/2022;aFRR;NEG_12_16;0,50;5,83;8,00;0,50;5,83;7,99;68,00;3,04;5,84;8,00;-68,00;4053,00
19/11/2022;19/11/2022;aFRR;NEG_16_20;0,00;1,79;2,14;0,00;1,80;2,14;57,00;0,86;1,64;2,11;-57,00;4532,00
19/11/2022;19/11/2022;aFRR;NEG_20_24;1,00;3,58;4,50;1,00;3,58;4,29;80,00;2,38;3,73;4,50;-80,00;4200,00
20/11/2022;20/11/2022;aFRR;POS_00_04;1,96;3,99;4,58;2,40;4,03;4,58;16,00;1,96;3,59;4,52;-16,00;4536,00
20/11/2022;20/11/2022;aFRR;POS_04_08;3,04;6,34;6,98;3,31;6,43;6,98;25,00;3,04;5,35;6,98;-25,00;4582,00
20/11/2022;20/11/2022;aFRR;POS_08_12;3,94;8,75;9,65;3,94;8,87;9,65;37,00;4,65;7,37;9,53;-37,00;4777,00
20/11/2022;20/11/2022;aFRR;POS_12_16;2,56;5,65;6,35;2,56;5,72;6,35;48,00;3,00;4,65;6,17;-48,00;5194,00
20/11/2022;20/11/2022;aFRR;POS_16_20;10,44;20,42;22,80;10,44;20,54;22,80;57,00;12,50;18,61;22,58;-57,00;4841,00
20/11/2022;20/11/2022;aFRR;POS_20_24;4,93;8,97;10,85;4,93;8,97;10,85;17,00;5,74;8,98;10,82;-17,00;4643,00
20/11/2022;20/11/2022;aFRR;NEG_00_04;7,65;18,24;25,00;12,88;18,20;21,69;80,00;7,65;18,87;25,00;-80,00;4062,00
20/11/2022;20/11/2022;aFRR;NEG_04_08;5,73;11,79;14,90;7,35;11,79;14,05;80,00;5,73;11,79;14,90;-80,00;3993,00
20/11/2022;20/11/2022;aFRR;NEG_08_12;1,73;4,21;5,85;2,16;4,22;5,85;63,00;1,73;4,10;5,80;-63,00;4148,00
20/11/2022;20/11/2022;aFRR;NEG_12_16;2,09;6,20;8,38;3,00;6,24;8,38;70,00;2,09;5,61;7,87;-70,00;4048,00
20/11/2022;20/11/2022;aFRR;NEG_16_20;0,79;1,87;2,42;0,92;1,89;2,42;65,00;0,79;1,60;2,10;-65,00;4419,00
20/11/2022;20/11/2022;aFRR;NEG_20_24;1,46;3,67;4,70;1,80;3,70;4,70;62,00;1,46;3,34;4,70;-62,00;3869,00
21/11/2022;21/11/2022;aFRR;POS_00_04;1,72;4,15;4,92;2,20;4,20;4,92;58,00;1,72;3,53;4,86;-58,00;4478,00
21/11/2022;21/11/2022;aFRR;POS_04_08;3,05;10,27;22,63;6,00;10,75;22,63;-80,00;3,05;7,15;11,23;80,00;4400,00
21/11/2022;21/11/2022;aFRR;POS_08_12;3,66;15,61;24,54;8,50;16,75;24,54;-80,00;3,66;7,86;13,82;80,00;4528,00
21/11/2022;21/11/2022;aFRR;POS_12_16;2,58;8,27;12,73;5,20;8,53;12,73;-55,00;2,58;6,27;12,40;55,00;4402,00
21/11/2022;21/11/2022;aFRR;POS_16_20;3,87;24,90;30,73;10,90;26,28;30,73;-80,00;3,87;15,71;28,32;80,00;4595,00
21/11/2022;21/11/2022;aFRR;POS_20_24;3,47;13,22;20,00;5,20;14,02;20,00;-80,00;3,47;8,35;12,39;80,00;4270,00
21/11/2022;21/11/2022;aFRR;NEG_00_04;7,45;18,69;27,54;10,00;18,73;27,54;76,00;7,45;18,05;25,00;-76,00;4050,00
21/11/2022;21/11/2022;aFRR;NEG_04_08;4,65;12,07;17,20;6,00;12,11;15,95;80,00;4,65;11,56;17,20;-80,00;3991,00
21/11/2022;21/11/2022;aFRR;NEG_08_12;1,81;3,96;5,10;2,19;3,96;4,99;80,00;1,81;3,84;5,10;-80,00;3865,00
21/11/2022;21/11/2022;aFRR;NEG_12_16;3,04;5,49;7,00;3,99;5,48;7,00;51,00;3,04;5,63;6,90;-51,00;4068,00
21/11/2022;21/11/2022;aFRR;NEG_16_20;0,96;1,86;3,40;1,00;1,86;3,40;-20,00;0,96;1,87;3,24;20,00;3321,00
21/11/2022;21/11/2022;aFRR;NEG_20_24;2,05;4,42;8,20;2,13;4,45;8,20;49,00;2,05;4,05;7,16;-49,00;3508,00
22/11/2022;22/11/2022;aFRR;POS_00_04;2,22;4,13;5,05;2,40;4,18;5,05;-22,00;2,22;3,70;4,86;22,00;4209,00
22/11/2022;22/11/2022;aFRR;POS_04_08;4,54;12,65;19,03;6,66;13,20;19,03;-80,00;4,54;9,12;13,25;80,00;4078,00
22/11/2022;22/11/2022;aFRR;POS_08_12;5,94;15,81;18,89;11,11;16,05;18,89;-10,00;5,94;13,53;18,86;10,00;4555,00
22/11/2022;22/11/2022;aFRR;POS_12_16;4,07;8,37;9,67;5,87;8,43;9,67;27,00;4,07;7,70;9,59;-27,00;4362,00
22/11/2022;22/11/2022;aFRR;POS_16_20;12,38;24,97;32,85;14,80;24,97;32,85;-37,00;12,38;24,97;32,85;37,00;4484,00
22/11/2022;22/11/2022;aFRR;POS_20_24;6,50;13,26;15,07;9,60;13,56;15,06;-63,00;6,50;11,23;15,07;63,00;4509,00
22/11/2022;22/11/2022;aFRR;NEG_00_04;9,05;29,62;69,95;12,88;30,00;69,95;50,00;9,05;24,62;59,30;-50,00;3622,00
22/11/2022;22/11/2022;aFRR;NEG_04_08;5,86;15,76;29,73;7,25;15,85;29,73;36,00;5,86;14,71;29,32;-36,00;3674,00
22/11/2022;22/11/2022;aFRR;NEG_08_12;1,98;3,74;4,70;2,33;3,77;4,69;61,00;1,98;3,38;4,70;-61,00;4042,00
22/11/2022;22/11/2022;aFRR;NEG_12_16;2,50;4,96;5,80;2,50;4,99;5,80;68,00;2,57;4,61;5,70;-68,00;4192,00
22/11/2022;22/11/2022;aFRR;NEG_16_20;0,85;1,92;2,36;1,03;1,95;2,36;42,00;0,85;1,60;2,33;-42,00;3983,00
22/11/2022;22/11/2022;aFRR;NEG_20_24;2,11;4,44;10,00;2,21;4,46;6,33;80,00;2,11;4,07;10,00;-80,00;4109,00
23/11/2022;23/11/2022;aFRR;POS_00_04;1,97;4,02;4,72;2,27;4,09;4,72;-17,00;1,97;3,43;4,68;17,00;4538,00
23/11/2022;23/11/2022;aFRR;POS_04_08;5,50;12,98;16,03;8,56;13,14;16,03;-77,00;5,50;11,94;16,02;77,00;4360,00
23/11/2022;23/11/2022;aFRR;POS_08_12;7,00;14,41;17,19;8,50;14,54;17,19;-61,00;7,00;13,47;17,07;61,00;4443,00
23/11/2022;23/11/2022;aFRR;POS_12_16;3,93;7,33;8,00;4,35;7,40;8,00;8,00;3,93;6,63;8,00;-8,00;4870,00
23/11/2022;23/11/2022;aFRR;POS_16_20;12,50;23,68;25,53;14,78;23,87;25,53;52,00;12,50;21,25;25,49;-52,00;4907,00
23/11/2022;23/11/2022;aFRR;POS_20_24;5,42;11,57;13,04;5,42;11,69;13,04;-43,00;6,50;10,69;13,03;43,00;4453,00
23/11/2022;23/11/2022;aFRR;NEG_00_04;9,00;30,91;42,20;9,00;31,37;42,20;80,00;11,93;23,51;39,00;-80,00;3882,00
23/11/2022;23/11/2022;aFRR;NEG_04_08;7,66;15,55;25,90;7,66;15,60;18,00;80,00;8,27;14,79;25,90;-80,00;3934,00
23/11/2022;23/11/2022;aFRR;NEG_08_12;1,00;3,45;4,00;1,00;3,48;4,00;64,00;1,73;3,02;4,00;-64,00;4042,00
23/11/2022;23/11/2022;aFRR;NEG_12_16;1,91;4,06;4,84;1,91;4,07;4,84;72,00;2,33;3,87;4,77;-72,00;4222,00
23/11/2022;23/11/2022;aFRR;NEG_16_20;0,78;1,85;2,34;0,78;1,87;2,34;24,00;1,05;1,64;2,33;-24,00;3568,00
23/11/2022;23/11/2022;aFRR;NEG_20_24;2,09;6,39;14,14;2,09;6,45;14,14;75,00;2,30;5,44;13,90;-75,00;3740,00
24/11/2022;24/11/2022;aFRR;POS_00_04;2,00;3,84;4,37;2,60;3,89;4,37;-5,00;2,00;3,36;4,37;5,00;4478,00
24/11/2022;24/11/2022;aFRR;POS_04_08;6,80;12,50;14,39;8,80;12,59;14,39;-21,00;6,80;11,79;14,31;21,00;4370,00
24/11/2022;24/11/2022;aFRR;POS_08_12;6,40;16,01;20,17;10,73;16,44;20,17;-73,00;6,40;12,96;20,00;73,00;4875,00
24/11/2022;24/11/2022;aFRR;POS_12_16;3,22;7,86;10,00;4,99;8,09;10,00;-66,00;3,22;6,27;10,00;66,00;4475,00
24/11/2022;24/11/2022;aFRR;POS_16_20;10,93;27,31;37,09;14,10;28,22;36,98;-76,00;10,93;21,18;37,09;76,00;4639,00
24/11/2022;24/11/2022;aFRR;POS_20_24;5,05;12,43;15,54;7,20;12,84;15,54;-80,00;5,05;9,87;12,98;80,00;4729,00
24/11/2022;24/11/2022;aFRR;NEG_00_04;12,50;34,78;56,12;15,09;35,35;56,12;58,00;12,50;27,04;54,32;-58,00;3778,00
24/11/2022;24/11/2022;aFRR;NEG_04_08;6,44;17,35;33,61;6,44;17,52;33,61;44,00;7,28;15,27;27,90;-44,00;3773,00
24/11/2022;24/11/2022;aFRR;NEG_08_12;1,00;3,04;3,93;1,00;3,08;3,93;-12,00;1,10;2,73;3,77;12,00;4022,00
24/11/2022;24/11/2022;aFRR;NEG_12_16;1,00;3,17;3,84;1,00;3,19;3,84;67,00;1,35;2,78;3,84;-67,00;4129,00
24/11/2022;24/11/2022;aFRR;NEG_16_20;0,75;1,65;2,09;0,90;1,69;2,09;-80,00;0,75;1,38;2,00;80,00;3710,00
24/11/2022;24/11/2022;aFRR;NEG_20_24;2,76;6,30;10,00;2,76;6,35;8,46;80,00;3,28;5,38;10,00;-80,00;3923,00
25/11/2022;25/11/2022;aFRR;POS_00_04;1,84;3,56;3,96;2,40;3,58;3,96;58,00;1,84;3,24;3,93;-58,00;4638,00
25/11/2022;25/11/2022;aFRR;POS_04_08;6,18;11,94;12,83;7,90;12,10;12,83;-28,00;6,18;10,64;12,76;28,00;4560,00
25/11/2022;25/11/2022;aFRR;POS_08_12;8,75;16,18;18,05;11,10;16,28;18,05;41,00;8,75;14,92;18,00;-41,00;4931,00
25/11/2022;25/11/2022;aFRR;POS_12_16;4,00;8,05;8,86;6,53;8,13;8,86;61,00;4,00;7,02;8,84;-61,00;4877,00
25/11/2022;25/11/2022;aFRR;POS_16_20;15,05;28,68;32,05;20,40;28,98;32,05;75,00;15,05;23,89;31,82;-75,00;5112,00
25/11/2022;25/11/2022;aFRR;POS_20_24;6,00;12,69;14,31;8,60;12,89;14,30;-14,00;6,00;11,05;14,31;14,00;5198,00
25/11/2022;25/11/2022;aFRR;NEG_00_04;14,73;35,74;43,33;20,20;36,41;43,33;74,00;14,73;25,84;42,50;-74,00;3851,00
25/11/2022;25/11/2022;aFRR;NEG_04_08;6,72;19,30;33,88;11,24;19,32;33,88;28,00;6,72;19,07;33,88;-28,00;3846,00
25/11/2022;25/11/2022;aFRR;NEG_08_12;1,26;2,89;3,40;1,60;2,92;3,40;22,00;1,26;2,62;3,39;-22,00;4222,00
25/11/2022;25/11/2022;aFRR;NEG_12_16;1,23;2,72;3,44;1,40;2,73;3,44;26,00;1,23;2,64;3,40;-26,00;4275,00
25/11/2022;25/11/2022;aFRR;NEG_16_20;0,74;1,55;1,99;0,80;1,56;1,99;-40,00;0,74;1,47;1,99;40,00;3800,00
25/11/2022;25/11/2022;aFRR;NEG_20_24;1,46;5,69;7,44;1,46;5,73;7,44;52,00;3,37;5,16;7,00;-52,00;3895,00
26/11/2022;26/11/2022;aFRR;POS_00_04;1,66;3,15;3,71;2,10;3,16;3,71;39,00;1,66;3,07;3,66;-39,00;4689,00
26/11/2022;26/11/2022;aFRR;POS_04_08;5,86;9,63;10,47;6,80;9,73;10,47;-3,00;5,86;8,73;10,33;3,00;4547,00
26/11/2022;26/11/2022;aFRR;POS_08_12;8,12;12,74;13,48;10,83;12,83;13,28;80,00;8,12;11,29;13,48;-80,00;5247,00
26/11/2022;26/11/2022;aFRR;POS_12_16;4,07;6,52;7,10;4,70;6,56;7,10;34,00;4,07;6,00;7,08;-34,00;5272,00
26/11/2022;26/11/2022;aFRR;POS_16_20;13,95;24,16;27,21;16,90;24,49;27,21;-12,00;13,95;21,15;27,12;12,00;4815,00
26/11/2022;26/11/2022;aFRR;POS_20_24;6,60;11,27;12,67;8,58;11,42;12,67;-27,00;6,60;10,03;12,58;27,00;5208,00
26/11/2022;26/11/2022;aFRR;NEG_00_04;15,90;27,51;31,02;15,90;27,77;31,02;80,00;17,56;23,26;30,00;-80,00;4126,00
26/11/2022;26/11/2022;aFRR;NEG_04_08;10,65;18,12;23,76;12,50;18,22;20,64;80,00;10,65;16,45;23,76;-80,00;4122,00
26/11/2022;26/11/2022;aFRR;NEG_08_12;1,39;2,72;4,24;1,39;2,73;4,24;11,00;1,42;2,67;4,15;-11,00;4054,00
26/11/2022;26/11/2022;aFRR;NEG_12_16;1,18;3,12;6,54;1,30;3,13;6,53;-23,00;1,18;3,05;6,54;23,00;4089,00
26/11/2022;26/11/2022;aFRR;NEG_16_20;0,70;1,54;2,12;0,80;1,54;2,11;-5,00;0,70;1,48;2,12;5,00;4592,00
26/11/2022;26/11/2022;aFRR;NEG_20_24;2,62;5,56;7,19;3,04;5,62;7,19;0,00;2,62;5,03;7,00;0,00;3883,00
27/11/2022;27/11/2022;aFRR;POS_00_04;1,32;2,96;3,91;2,00;2,97;3,91;61,00;1,32;2,79;3,61;-61,00;4684,00
27/11/2022;27/11/2022;aFRR;POS_04_08;3,66;7,94;8,57;5,49;8,02;8,57;71,00;3,66;6,72;8,50;-71,00;4676,00
27/11/2022;27/11/2022;aFRR;POS_08_12;4,65;9,96;10,99;6,90;10,05;10,99;74,00;4,65;8,60;10,78;-74,00;4638,00
27/11/2022;27/11/2022;aFRR;POS_12_16;2,55;5,49;6,14;3,97;5,54;6,14;39,00;2,55;4,86;6,11;-39,00;4985,00
27/11/2022;27/11/2022;aFRR;POS_16_20;10,03;20,56;21,90;14,40;20,89;21,90;-39,00;10,03;17,95;21,88;39,00;5236,00
27/11/2022;27/11/2022;aFRR;POS_20_24;4,98;9,46;10,21;7,09;9,54;10,21;36,00;4,98;8,51;10,15;-36,00;5036,00
27/11/2022;27/11/2022;aFRR;NEG_00_04;9,14;22,06;29,20;11,40;22,11;29,15;45,00;9,14;21,43;29,20;-45,00;4078,00
27/11/2022;27/11/2022;aFRR;NEG_04_08;7,60;25,50;35,30;7,60;26,28;35,30;15,00;8,05;17,76;33,33;-15,00;4077,00
27/11/2022;27/11/2022;aFRR;NEG_08_12;0,00;8,53;17,70;1,91;8,92;17,70;20,00;0,00;4,36;11,90;-20,00;4056,00
27/11/2022;27/11/2022;aFRR;NEG_12_16;0,00;10,11;16,76;2,50;10,53;16,76;27,00;0,00;5,71;15,00;-27,00;4133,00
27/11/2022;27/11/2022;aFRR;NEG_16_20;0,00;5,08;18,41;0,80;5,38;11,60;7,00;0,00;2,13;18,41;-7,00;4121,00
27/11/2022;27/11/2022;aFRR;NEG_20_24;0,32;5,58;6,70;3,24;5,64;6,70;53,00;0,32;4,82;6,63;-53,00;4274,00
28/11/2022;28/11/2022;aFRR;POS_00_04;1,37;3,38;5,12;2,18;3,39;5,12;69,00;1,37;3,25;5,00;-69,00;4519,00
28/11/2022;28/11/2022;aFRR;POS_04_08;3,35;12,60;16,93;9,03;12,96;16,93;-80,00;3,35;10,26;14,00;80,00;4899,00
28/11/2022;28/11/2022;aFRR;POS_08_12;3,52;16,18;19,99;6,20;17,23;19,99;-80,00;3,52;9,03;16,85;80,00;4663,00
28/11/2022;28/11/2022;aFRR;POS_12_16;2,22;8,00;10,69;5,40;8,32;10,69;-58,00;2,22;5,61;10,60;58,00;4659,00
28/11/2022;28/11/2022;aFRR;POS_16_20;8,95;26,05;31,66;12,30;26,65;31,66;-33,00;8,95;21,25;30,00;33,00;4962,00
28/11/2022;28/11/2022;aFRR;POS_20_24;4,06;13,00;17,68;9,00;13,81;17,68;-80,00;4,06;8,04;11,04;80,00;4581,00
28/11/2022;28/11/2022;aFRR;NEG_00_04;7,59;23,47;30,90;13,00;23,73;30,90;39,00;7,59;20,41;28,50;-39,00;4109,00
28/11/2022;28/11/2022;aFRR;NEG_04_08;9,29;22,59;50,02;9,29;22,68;50,02;21,00;12,83;21,67;48,32;-21,00;3918,00
28/11/2022;28/11/2022;aFRR;NEG_08_12;1,50;4,99;6,86;1,50;5,16;6,86;-78,00;1,50;3,82;6,52;78,00;4338,00
28/11/2022;28/11/2022;aFRR;NEG_12_16;1,50;5,35;6,97;1,50;5,46;6,97;-26,00;1,50;4,42;6,82;26,00;4334,00
28/11/2022;28/11/2022;aFRR;NEG_16_20;0,82;2,64;5,00;0,95;2,74;5,00;-80,00;0,82;1,99;3,41;80,00;3654,00
28/11/2022;28/11/2022;aFRR;NEG_20_24;2,00;4,93;6,95;2,00;4,94;6,93;42,00;2,82;4,74;6,95;-42,00;3907,00
29/11/2022;29/11/2022;aFRR;POS_00_04;1,37;4,03;5,08;2,86;4,03;5,08;21,00;1,37;3,94;5,00;-21,00;4580,00
29/11/2022;29/11/2022;aFRR;POS_04_08;3,35;13,90;18,03;11,00;14,72;18,03;-80,00;3,35;8,71;12,38;80,00;4195,00
29/11/2022;29/11/2022;aFRR;POS_08_12;3,52;18,12;22,36;10,40;18,65;22,36;-48,00;3,52;14,01;21,43;48,00;4410,00
29/11/2022;29/11/2022;aFRR;POS_12_16;2,22;8,42;10,07;5,60;8,87;10,07;-60,00;2,22;5,15;10,00;60,00;4702,00
29/11/2022;29/11/2022;aFRR;POS_16_20;8,95;30,68;59,87;16,50;30,03;37,32;80,00;8,95;41,63;59,87;-80,00;4862,00
29/11/2022;29/11/2022;aFRR;POS_20_24;4,06;15,00;22,76;12,00;16,09;22,76;-80,00;4,06;8,16;11,18;80,00;4599,00
29/11/2022;29/11/2022;aFRR;NEG_00_04;7,59;21,36;33,65;10,00;21,47;33,65;41,00;7,59;19,94;28,93;-41,00;4128,00
29/11/2022;29/11/2022;aFRR;NEG_04_08;8,99;20,78;29,71;8,99;20,89;29,71;60,00;12,83;19,22;29,25;-60,00;4165,00
29/11/2022;29/11/2022;aFRR;NEG_08_12;2,00;3,82;4,91;2,00;3,84;4,90;12,00;2,25;3,61;4,91;-12,00;4098,00
29/11/2022;29/11/2022;aFRR;NEG_12_16;1,20;4,49;5,32;1,20;4,53;5,32;49,00;2,35;4,01;5,25;-49,00;4259,00
29/11/2022;29/11/2022;aFRR;NEG_16_20;0,99;2,25;3,00;0,99;2,29;3,00;-80,00;1,05;2,01;3,00;80,00;3693,00
29/11/2022;29/11/2022;aFRR;NEG_20_24;1,06;4,07;5,40;1,06;4,04;5,39;29,00;2,75;4,38;5,40;-29,00;4006,00
30/11/2022;30/11/2022;aFRR;POS_00_04;2,00;4,03;5,28;2,80;4,03;5,27;14,00;2,00;4,01;5,28;-14,00;4226,00
30/11/2022;30/11/2022;aFRR;POS_04_08;7,20;14,58;16,32;12,64;14,76;16,32;49,00;7,20;12,23;16,28;-49,00;4081,00
30/11/2022;30/11/2022;aFRR;POS_08_12;10,10;21,63;78,46;11,00;19,52;22,96;80,00;10,10;58,47;78,46;-80,00;4657,00
30/11/2022;30/11/2022;aFRR;POS_12_16;3,63;9,00;12,81;6,40;8,95;9,92;80,00;3,63;9,79;12,81;-80,00;4562,00
30/11/2022;30/11/2022;aFRR;POS_16_20;16,27;40,05;104,94;20,00;37,87;89,46;80,00;16,27;75,68;104,94;-80,00;4170,00
30/11/2022;30/11/2022;aFRR;POS_20_24;6,58;16,32;19,80;12,20;16,65;19,80;-17,00;6,58;13,64;19,58;17,00;4365,00
30/11/2022;30/11/2022;aFRR;NEG_00_04;9,13;21,52;28,26;10,00;21,63;28,26;43,00;9,13;20,13;28,22;-43,00;4052,00
30/11/2022;30/11/2022;aFRR;NEG_04_08;9,58;18,59;22,48;11,99;18,74;22,48;66,00;9,58;16,43;22,00;-66,00;4057,00
30/11/2022;30/11/2022;aFRR;NEG_08_12;1,51;3,13;3,63;2,12;3,18;3,63;-80,00;1,51;2,84;3,42;80,00;4125,00
30/11/2022;30/11/2022;aFRR;NEG_12_16;1,75;3,44;4,05;2,12;3,52;4,05;-80,00;1,75;2,93;3,58;80,00;4393,00
30/11/2022;30/11/2022;aFRR;NEG_16_20;0,99;1,73;1,99;0,99;1,74;1,99;-33,00;1,03;1,65;1,98;33,00;4007,00
30/11/2022;30/11/2022;aFRR;NEG_20_24;1,66;3,68;4,40;2,55;3,71;4,13;80,00;1,66;3,28;4,40;-80,00;3948,00
01/12/2022;01/12/2022;aFRR;POS_00_04;1,98;4,24;4,71;3,49;4,29;4,71;48,00;1,98;3,66;4,68;-48,00;4486,00
01/12/2022;01/12/2022;aFRR;POS_04_08;7,20;13,73;14,73;11,49;13,94;14,73;-25,00;7,20;12,04;14,68;25,00;4196,00
01/12/2022;01/12/2022;aFRR;POS_08_12;11,12;20,89;24,40;15,60;20,85;24,34;80,00;11,12;21,67;24,40;-80,00;4761,00
01/12/2022;01/12/2022;aFRR;POS_12_16;4,60;9,03;10,47;6,70;9,10;10,47;27,00;4,60;8,25;10,47;-27,00;4438,00
01/12/2022;01/12/2022;aFRR;POS_16_20;16,68;50,26;108,18;24,50;47,73;65,99;80,00;16,68;92,70;108,18;-80,00;4886,00
01/12/2022;01/12/2022;aFRR;POS_20_24;8,98;16,38;18,98;12,70;16,48;18,90;-7,00;8,98;15,50;18,98;7,00;4630,00
01/12/2022;01/12/2022;aFRR;NEG_00_04;11,63;21,80;24,59;12,21;21,97;24,59;56,00;11,63;19,59;24,22;-56,00;4168,00
01/12/2022;01/12/2022;aFRR;NEG_04_08;7,60;16,22;22,00;8,00;16,29;21,45;19,00;7,60;15,54;22,00;-19,00;4163,00
01/12/2022;01/12/2022;aFRR;NEG_08_12;1,00;2,50;2,98;1,00;2,52;2,98;-30,00;1,26;2,35;2,96;30,00;4057,00
01/12/2022;01/12/2022;aFRR;NEG_12_16;1,00;2,72;3,25;1,00;2,76;3,25;-16,00;1,18;2,30;3,15;16,00;3838,00
01/12/2022;01/12/2022;aFRR;NEG_16_20;0,70;1,28;1,59;0,83;1,29;1,59;-80,00;0,70;1,21;1,49;80,00;3897,00
01/12/2022;01/12/2022;aFRR;NEG_20_24;1,70;2,99;3,51;1,78;3,00;3,51;75,00;1,70;2,79;3,50;-75,00;3992,00
02/12/2022;02/12/2022;aFRR;POS_00_04;2,08;3,92;4,38;3,01;3,95;4,38;68,00;2,08;3,37;4,31;-68,00;4482,00
02/12/2022;02/12/2022;aFRR;POS_04_08;6,00;12,62;13,66;10,74;12,91;13,66;-52,00;6,00;10,64;13,55;52,00;4260,00
02/12/2022;02/12/2022;aFRR;POS_08_12;9,00;21,26;25,79;15,60;21,41;25,79;10,00;9,00;19,73;25,66;-10,00;4795,00
02/12/2022;02/12/2022;aFRR;POS_12_16;4,62;8,39;9,13;7,00;8,51;9,13;-1,00;4,62;7,21;9,10;1,00;5003,00
02/12/2022;02/12/2022;aFRR;POS_16_20;23,78;38,82;50,40;31,48;38,73;45,00;80,00;23,78;40,22;50,40;-80,00;5144,00
02/12/2022;02/12/2022;aFRR;POS_20_24;8,21;14,57;17,40;11,90;14,64;17,40;-65,00;8,21;14,08;17,20;65,00;4650,00
02/12/2022;02/12/2022;aFRR;NEG_00_04;10,00;19,30;21,55;10,00;19,50;21,55;48,00;10,76;16,82;21,00;-48,00;4246,00
02/12/2022;02/12/2022;aFRR;NEG_04_08;6,62;15,55;19,23;10,00;15,61;19,23;17,00;6,62;14,98;19,22;-17,00;4139,00
02/12/2022;02/12/2022;aFRR;NEG_08_12;0,80;1,99;2,48;0,80;1,99;2,48;39,00;0,89;1,97;2,45;-39,00;4156,00
02/12/2022;02/12/2022;aFRR;NEG_12_16;1,00;2,26;2,79;1,00;2,28;2,79;40,00;1,07;2,06;2,73;-40,00;4123,00
02/12/2022;02/12/2022;aFRR;NEG_16_20;0,47;1,20;1,71;0,50;1,20;1,71;-51,00;0,47;1,14;1,68;51,00;3691,00
02/12/2022;02/12/2022;aFRR;NEG_20_24;1,00;2,97;3,75;1,00;3,01;3,75;55,00;1,19;2,40;3,50;-55,00;3877,00
03/12/2022;03/12/2022;aFRR;POS_00_04;1,86;3,31;3,62;2,80;3,35;3,62;61,00;1,86;2,82;3,55;-61,00;4550,00
03/12/2022;03/12/2022;aFRR;POS_04_08;5,98;9,60;10,36;8,83;9,65;10,30;80,00;5,98;8,70;10,36;-80,00;4469,00
03/12/2022;03/12/2022;aFRR;POS_08_12;10,49;14,88;19,00;12,00;14,85;16,30;80,00;10,49;15,34;19,00;-80,00;5084,00
03/12/2022;03/12/2022;aFRR;POS_12_16;4,12;6,48;7,10;5,00;6,51;6,84;80,00;4,12;5,92;7,10;-80,00;5200,00
03/12/2022;03/12/2022;aFRR;POS_16_20;14,00;27,70;30,00;14,00;27,88;30,00;48,00;16,50;25,35;29,99;-48,00;5174,00
03/12/2022;03/12/2022;aFRR;POS_20_24;6,21;13,04;14,08;11,00;13,21;14,08;-15,00;6,21;11,52;13,93;15,00;4767,00
03/12/2022;03/12/2022;aFRR;NEG_00_04;8,46;15,54;19,80;10,00;15,55;19,80;58,00;8,46;15,34;19,22;-58,00;4104,00
03/12/2022;03/12/2022;aFRR;NEG_04_08;7,42;13,57;17,17;9,00;13,57;17,17;72,00;7,42;13,48;17,00;-72,00;4102,00
03/12/2022;03/12/2022;aFRR;NEG_08_12;0,72;3,13;4,58;1,00;3,24;4,58;4,00;0,72;2,08;4,53;-4,00;4434,00
03/12/2022;03/12/2022;aFRR;NEG_12_16;0,80;3,23;5,81;1,00;3,32;5,81;7,00;0,80;2,36;4,98;-7,00;4190,00
03/12/2022;03/12/2022;aFRR;NEG_16_20;0,57;1,66;3,28;0,94;1,69;3,28;-22,00;0,57;1,43;3,18;22,00;4560,00
03/12/2022;03/12/2022;aFRR;NEG_20_24;1,00;3,34;4,29;1,00;3,40;4,29;45,00;1,44;2,56;3,50;-45,00;3960,00
04/12/2022;04/12/2022;aFRR;POS_00_04;1,36;2,93;3,40;2,00;2,95;3,40;65,00;1,36;2,67;3,36;-65,00;4928,00
04/12/2022;04/12/2022;aFRR;POS_04_08;3,62;7,92;8,74;5,63;7,99;8,61;80,00;3,62;6,81;8,74;-80,00;4849,00
04/12/2022;04/12/2022;aFRR;POS_08_12;5,64;11,73;13,48;7,95;11,81;13,00;80,00;5,64;10,32;13,48;-80,00;5579,00
04/12/2022;04/12/2022;aFRR;POS_12_16;2,43;5,43;5,86;3,78;5,49;5,86;75,00;2,43;4,44;5,80;-75,00;4999,00
04/12/2022;04/12/2022;aFRR;POS_16_20;10,52;22,66;25,19;16,58;23,07;25,19;-76,00;10,52;19,84;25,12;76,00;5481,00
04/12/2022;04/12/2022;aFRR;POS_20_24;5,97;10,74;11,73;7,78;10,85;11,73;38,00;5,97;9,46;11,69;-38,00;5431,00
