DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;TOTAL_MIN_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MIN_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_IMPORT(-)_EXPORT(+)_[MW];AUSTRIA_MIN_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_IMPORT(-)_EXPORT(+)_[MW];GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
15/01/2023;15/01/2023;aFRR;POS_12_16;1,28;2,60;2,92;1,58;2,62;2,92;51,00;1,28;2,25;2,88;-51,00;4574,00
15/01/2023;15/01/2023;aFRR;POS_16_20;4,25;9,16;10,24;6,00;9,31;10,24;-80,00;4,25;8,16;9,86;80,00;5128,00
15/01/2023;15/01/2023;aFRR;POS_20_24;4,33;8,77;10,07;6,00;8,93;10,07;-80,00;4,33;7,68;9,26;80,00;5017,00
15/01/2023;15/01/2023;aFRR;NEG_00_04;12,83;37,37;50,00;20,00;37,77;50,00;45,00;12,83;32,52;46,00;-45,00;3981,00
15/01/2023;15/01/2023;aFRR;NEG_04_08;9,80;32,31;42,50;16,24;33,03;42,50;25,00;9,80;24,95;40,00;-25,00;3972,00
15/01/2023;15/01/2023;aFRR;NEG_08_12;2,93;9,08;14,23;4,00;9,32;14,23;39,00;2,93;6,15;12,00;-39,00;3990,00
15/01/2023;15/01/2023;aFRR;NEG_12_16;4,00;14,42;27,42;4,00;14,95;27,42;11,00;4,31;9,28;25,00;-11,00;4035,00
15/01/2023;15/01/2023;aFRR;NEG_16_20;1,60;7,09;14,38;3,00;7,24;14,38;38,00;1,60;5,30;12,00;-38,00;3787,00
15/01/2023;15/01/2023;aFRR;NEG_20_24;5,86;9,81;11,85;6,00;9,88;11,85;63,00;5,86;8,81;11,39;-63,00;4000,00
16/01/2023;16/01/2023;aFRR;POS_00_04;1,22;2,95;3,83;1,90;2,94;3,83;-22,00;1,22;3,02;3,74;22,00;4318,00
16/01/2023;16/01/2023;aFRR;POS_04_08;1,20;3,98;5,75;2,20;4,23;5,75;-80,00;1,20;2,37;4,55;80,00;4706,00
16/01/2023;16/01/2023;aFRR;POS_08_12;2,54;10,38;24,68;4,10;11,15;24,68;-80,00;2,54;5,01;6,29;80,00;4508,00
16/01/2023;16/01/2023;aFRR;POS_12_16;1,20;4,08;5,26;1,80;4,23;5,26;-46,00;1,20;2,88;5,08;46,00;4538,00
16/01/2023;16/01/2023;aFRR;POS_16_20;4,17;14,43;30,00;6,00;15,37;30,00;-80,00;4,17;8,22;10,13;80,00;4667,00
16/01/2023;16/01/2023;aFRR;POS_20_24;4,24;10,17;12,58;6,00;10,45;12,58;-80,00;4,24;8,30;10,36;80,00;4461,00
16/01/2023;16/01/2023;aFRR;NEG_00_04;18,99;27,83;35,00;18,99;27,84;33,40;80,00;19,00;27,74;35,00;-80,00;3829,00
16/01/2023;16/01/2023;aFRR;NEG_04_08;12,87;22,67;30,86;12,87;22,68;30,86;13,00;15,77;22,57;30,80;-13,00;3870,00
16/01/2023;16/01/2023;aFRR;NEG_08_12;2,00;5,26;7,19;3,00;5,29;7,19;4,00;2,00;4,92;7,15;-4,00;3661,00
16/01/2023;16/01/2023;aFRR;NEG_12_16;3,00;6,88;10,95;3,00;6,80;10,95;21,00;3,00;7,72;10,80;-21,00;3494,00
16/01/2023;16/01/2023;aFRR;NEG_16_20;1,08;4,78;7,03;1,50;4,81;7,03;-47,00;1,08;4,51;7,00;47,00;3487,00
16/01/2023;16/01/2023;aFRR;NEG_20_24;3,93;7,84;10,81;4,00;7,85;10,81;26,00;3,93;7,65;10,50;-26,00;3764,00
17/01/2023;17/01/2023;aFRR;POS_00_04;1,48;3,01;3,48;2,00;3,07;3,48;-1,00;1,48;2,42;3,41;1,00;4393,00
17/01/2023;17/01/2023;aFRR;POS_04_08;1,80;4,51;5,81;2,90;4,66;5,81;-80,00;1,80;3,56;5,61;80,00;4162,00
17/01/2023;17/01/2023;aFRR;POS_08_12;2,89;10,61;13,26;5,00;11,05;13,26;-64,00;2,89;7,37;13,15;64,00;4677,00
17/01/2023;17/01/2023;aFRR;POS_12_16;1,59;4,24;5,18;3,00;4,30;5,18;-29,00;1,59;3,67;5,07;29,00;4356,00
17/01/2023;17/01/2023;aFRR;POS_16_20;5,00;20,84;37,79;5,00;20,24;37,79;-33,00;6,00;25,68;37,79;33,00;4208,00
17/01/2023;17/01/2023;aFRR;POS_20_24;6,00;10,58;11,95;7,50;10,77;11,95;-29,00;6,00;9,05;11,85;29,00;4436,00
17/01/2023;17/01/2023;aFRR;NEG_00_04;10,45;23,98;33,00;15,00;23,96;30,30;80,00;10,45;24,25;33,00;-80,00;3998,00
17/01/2023;17/01/2023;aFRR;NEG_04_08;7,89;20,02;23,27;14,42;20,14;23,27;34,00;7,89;18,64;23,22;-34,00;3887,00
17/01/2023;17/01/2023;aFRR;NEG_08_12;1,87;4,29;5,25;2,70;4,32;5,25;-58,00;1,87;4,11;5,23;58,00;3109,00
17/01/2023;17/01/2023;aFRR;NEG_12_16;2,49;5,42;6,67;3,00;5,42;6,67;23,00;2,49;5,38;6,65;-23,00;3398,00
17/01/2023;17/01/2023;aFRR;NEG_16_20;1,22;3,45;4,17;1,49;3,47;4,17;61,00;1,22;3,22;4,13;-61,00;3672,00
17/01/2023;17/01/2023;aFRR;NEG_20_24;3,23;6,07;8,00;4,10;6,09;8,00;79,00;3,23;5,83;8,00;-79,00;3808,00
18/01/2023;18/01/2023;aFRR;POS_00_04;1,50;2,81;3,29;1,96;2,87;3,29;-55,00;1,50;2,33;3,22;55,00;4289,00
18/01/2023;18/01/2023;aFRR;POS_04_08;2,47;5,67;9,82;3,27;5,82;9,82;-61,00;2,47;4,61;8,23;61,00;3921,00
18/01/2023;18/01/2023;aFRR;POS_08_12;4,48;15,16;31,82;6,46;15,67;31,82;-80,00;4,48;11,55;16,49;80,00;4330,00
18/01/2023;18/01/2023;aFRR;POS_12_16;2,20;4,32;6,09;2,87;4,36;6,09;-80,00;2,20;4,01;5,04;80,00;4425,00
18/01/2023;18/01/2023;aFRR;POS_16_20;9,73;20,62;25,47;13,80;20,67;25,47;43,00;9,73;19,98;25,41;-43,00;4841,00
18/01/2023;18/01/2023;aFRR;POS_20_24;5,62;9,59;10,70;6,72;9,67;10,70;-21,00;5,62;8,95;10,67;21,00;4701,00
18/01/2023;18/01/2023;aFRR;NEG_00_04;8,33;18,21;23,50;8,33;18,21;22,00;80,00;10,50;18,27;23,50;-80,00;4100,00
18/01/2023;18/01/2023;aFRR;NEG_04_08;5,24;14,09;16,90;5,24;14,09;16,44;80,00;8,62;14,09;16,90;-80,00;3856,00
18/01/2023;18/01/2023;aFRR;NEG_08_12;1,18;2,87;3,85;1,18;2,83;3,85;-80,00;1,67;3,09;3,75;80,00;3207,00
18/01/2023;18/01/2023;aFRR;NEG_12_16;1,50;3,81;5,41;1,50;3,78;5,41;-80,00;2,22;4,02;5,18;80,00;2987,00
18/01/2023;18/01/2023;aFRR;NEG_16_20;0,94;2,47;2,94;0,94;2,48;2,93;-62,00;1,41;2,43;2,94;62,00;3467,00
18/01/2023;18/01/2023;aFRR;NEG_20_24;2,20;5,34;6,71;2,20;5,39;6,71;28,00;2,24;4,81;6,25;-28,00;3821,00
19/01/2023;19/01/2023;aFRR;POS_00_04;1,31;5,43;33,79;1,96;5,89;33,79;-80,00;1,31;2,35;3,99;80,00;4253,00
19/01/2023;19/01/2023;aFRR;POS_04_08;2,63;70,80;870,00;4,44;80,50;870,00;-80,00;2,63;5,57;8,52;80,00;3655,00
19/01/2023;19/01/2023;aFRR;POS_08_12;7,50;19,06;42,86;9,40;19,56;42,86;-80,00;7,50;15,55;21,37;80,00;4462,00
19/01/2023;19/01/2023;aFRR;POS_12_16;2,10;10,87;80,19;3,50;11,84;80,19;-80,00;2,10;4,38;5,79;80,00;4246,00
19/01/2023;19/01/2023;aFRR;POS_16_20;10,27;26,09;80,26;13,66;27,05;80,26;-80,00;10,27;19,64;36,09;80,00;4252,00
19/01/2023;19/01/2023;aFRR;POS_20_24;4,28;18,22;74,63;7,82;19,83;74,63;-80,00;4,28;8,00;10,14;80,00;3985,00
19/01/2023;19/01/2023;aFRR;NEG_00_04;6,84;18,18;23,77;13,00;18,41;23,77;-24,00;6,84;16,46;23,42;24,00;4109,00
19/01/2023;19/01/2023;aFRR;NEG_04_08;5,53;16,17;50,00;10,00;16,59;50,00;-80,00;5,53;13,50;22,21;80,00;3557,00
19/01/2023;19/01/2023;aFRR;NEG_08_12;0,50;54,14;677,32;2,00;62,41;677,32;-80,00;0,50;1,84;2,48;80,00;2819,00
19/01/2023;19/01/2023;aFRR;NEG_12_16;1,40;42,80;875,00;2,00;49,03;875,00;-80,00;1,40;3,48;4,90;80,00;2876,00
19/01/2023;19/01/2023;aFRR;NEG_16_20;0,95;7,24;127,00;1,50;8,06;127,00;-80,00;0,95;1,79;2,20;80,00;3076,00
19/01/2023;19/01/2023;aFRR;NEG_20_24;2,48;9,75;53,83;3,00;10,52;53,83;-80,00;2,48;4,84;8,57;80,00;3510,00
20/01/2023;20/01/2023;aFRR;POS_00_04;1,46;6,39;9,50;2,43;7,06;9,50;-80,00;1,46;2,48;4,37;80,00;4521,00
20/01/2023;20/01/2023;aFRR;POS_04_08;4,00;34,40;50,74;6,08;38,04;50,74;-63,00;4,00;10,06;34,94;63,00;4909,00
20/01/2023;20/01/2023;aFRR;POS_08_12;7,50;22,61;28,30;13,21;22,80;28,30;-80,00;7,50;21,29;28,25;80,00;4945,00
20/01/2023;20/01/2023;aFRR;POS_12_16;2,79;10,33;16,05;3,81;11,01;16,05;-80,00;2,79;5,97;8,74;80,00;4723,00
20/01/2023;20/01/2023;aFRR;POS_16_20;12,00;28,74;33,47;20,00;29,12;33,47;-3,00;12,00;25,23;33,41;3,00;4900,00
20/01/2023;20/01/2023;aFRR;POS_20_24;4,98;20,01;25,41;8,62;20,65;25,41;-6,00;4,98;14,26;25,31;6,00;5125,00
20/01/2023;20/01/2023;aFRR;NEG_00_04;2,25;16,99;19,00;12,84;17,17;19,00;52,00;2,25;14,69;18,15;-52,00;4233,00
20/01/2023;20/01/2023;aFRR;NEG_04_08;5,80;17,32;22,40;11,20;17,57;22,40;-22,00;5,80;15,15;21,88;22,00;4093,00
20/01/2023;20/01/2023;aFRR;NEG_08_12;0,50;26,29;49,96;2,50;29,98;49,96;-80,00;0,50;2,31;4,32;80,00;3660,00
20/01/2023;20/01/2023;aFRR;NEG_12_16;2,29;24,10;49,90;2,78;27,08;49,90;-80,00;2,29;4,12;5,59;80,00;3860,00
20/01/2023;20/01/2023;aFRR;NEG_16_20;0,92;8,06;14,31;1,67;9,03;14,31;-80,00;0,92;1,78;2,38;80,00;3692,00
20/01/2023;20/01/2023;aFRR;NEG_20_24;2,12;8,35;12,40;4,09;8,72;12,40;-80,00;2,12;5,99;9,50;80,00;4026,00
21/01/2023;21/01/2023;aFRR;POS_00_04;1,80;4,89;6,22;2,80;5,03;6,22;-74,00;1,80;3,96;6,03;74,00;4502,00
21/01/2023;21/01/2023;aFRR;POS_04_08;5,30;14,46;16,04;9,52;14,66;16,04;64,00;5,30;11,62;16,00;-64,00;5068,00
21/01/2023;21/01/2023;aFRR;POS_08_12;9,00;14,15;19,19;9,00;14,07;15,26;80,00;10,00;15,48;19,19;-80,00;5106,00
21/01/2023;21/01/2023;aFRR;POS_12_16;3,98;5,81;7,10;4,40;5,82;6,93;80,00;3,98;5,73;7,10;-80,00;4934,00
21/01/2023;21/01/2023;aFRR;POS_16_20;14,59;17,11;26,64;14,90;16,81;18,00;80,00;14,59;21,83;26,64;-80,00;5110,00
21/01/2023;21/01/2023;aFRR;POS_20_24;4,98;12,57;14,44;9,80;12,66;14,44;76,00;4,98;11,14;14,26;-76,00;5153,00
21/01/2023;21/01/2023;aFRR;NEG_00_04;7,94;14,19;15,99;12,00;14,30;15,99;64,00;7,94;12,66;15,25;-64,00;4112,00
21/01/2023;21/01/2023;aFRR;NEG_04_08;9,00;14,03;16,15;9,00;14,06;16,15;64,00;10,50;13,68;16,00;-64,00;3993,00
21/01/2023;21/01/2023;aFRR;NEG_08_12;1,24;10,46;15,98;3,77;11,37;15,98;-67,00;1,24;4,08;15,90;67,00;4233,00
21/01/2023;21/01/2023;aFRR;NEG_12_16;2,98;11,21;16,59;4,00;11,87;16,59;-17,00;2,98;5,73;16,44;17,00;4540,00
21/01/2023;21/01/2023;aFRR;NEG_16_20;1,46;4,75;6,80;2,86;4,95;6,80;-45,00;1,46;3,27;6,50;45,00;4265,00
21/01/2023;21/01/2023;aFRR;NEG_20_24;3,00;6,59;8,10;3,00;6,62;8,10;79,00;4,00;6,13;8,00;-79,00;3939,00
22/01/2023;22/01/2023;aFRR;POS_00_04;1,91;3,88;4,58;3,00;3,96;4,57;-16,00;1,91;3,17;4,58;16,00;4424,00
22/01/2023;22/01/2023;aFRR;POS_04_08;3,00;7,48;9,05;3,00;7,48;9,05;11,00;5,00;7,44;9,00;-11,00;4328,00
22/01/2023;22/01/2023;aFRR;POS_08_12;2,30;8,37;10,50;2,30;8,34;10,50;58,00;5,32;8,78;10,50;-58,00;5110,00
22/01/2023;22/01/2023;aFRR;POS_12_16;2,00;4,00;5,02;2,00;3,99;5,02;-24,00;2,18;4,07;5,00;24,00;4903,00
22/01/2023;22/01/2023;aFRR;POS_16_20;6,35;12,48;15,32;8,00;12,54;15,32;7,00;6,35;11,90;15,32;-7,00;4940,00
22/01/2023;22/01/2023;aFRR;POS_20_24;4,78;9,59;10,88;6,00;9,66;10,88;-3,00;4,78;8,86;10,84;3,00;4986,00
22/01/2023;22/01/2023;aFRR;NEG_00_04;5,80;15,02;19,42;8,00;15,27;19,42;50,00;5,80;12,02;19,00;-50,00;4016,00
22/01/2023;22/01/2023;aFRR;NEG_04_08;5,48;14,12;17,32;10,00;14,30;17,32;64,00;5,48;11,69;16,00;-64,00;4073,00
22/01/2023;22/01/2023;aFRR;NEG_08_12;2,00;7,50;11,50;4,96;7,52;11,50;-80,00;2,00;7,36;10,71;80,00;3902,00
22/01/2023;22/01/2023;aFRR;NEG_12_16;3,70;7,18;9,95;4,96;7,20;9,94;31,00;3,70;6,93;9,95;-31,00;4208,00
22/01/2023;22/01/2023;aFRR;NEG_16_20;1,81;4,02;5,00;2,97;4,12;5,00;-80,00;1,81;3,34;4,47;80,00;4206,00
22/01/2023;22/01/2023;aFRR;NEG_20_24;2,51;5,03;6,25;3,71;5,05;6,25;-70,00;2,51;4,90;6,14;70,00;3971,00
23/01/2023;23/01/2023;aFRR;POS_00_04;1,49;3,98;5,03;2,80;4,12;5,03;-80,00;1,49;3,08;4,79;80,00;4417,00
23/01/2023;23/01/2023;aFRR;POS_04_08;2,86;7,63;10,86;3,90;7,80;10,86;74,00;2,86;4,78;10,32;-74,00;4370,00
23/01/2023;23/01/2023;aFRR;POS_08_12;3,05;13,74;49,73;7,90;12,62;19,37;80,00;3,05;33,44;49,73;-80,00;4844,00
23/01/2023;23/01/2023;aFRR;POS_12_16;1,50;6,32;25,71;3,50;5,94;8,24;80,00;1,50;12,98;25,71;-80,00;4740,00
23/01/2023;23/01/2023;aFRR;POS_16_20;4,71;19,89;49,68;12,61;19,18;22,57;80,00;4,71;31,91;49,68;-80,00;4839,00
23/01/2023;23/01/2023;aFRR;POS_20_24;3,39;12,07;17,09;9,00;12,38;17,09;-80,00;3,39;10,04;15,54;80,00;4609,00
23/01/2023;23/01/2023;aFRR;NEG_00_04;7,00;13,65;16,12;7,00;13,80;16,12;64,00;7,50;11,59;16,10;-64,00;4229,00
23/01/2023;23/01/2023;aFRR;NEG_04_08;6,00;11,57;14,44;6,00;11,52;14,40;-6,00;7,20;12,06;14,44;6,00;4187,00
23/01/2023;23/01/2023;aFRR;NEG_08_12;2,98;4,82;5,97;3,00;4,84;5,97;70,00;2,98;4,48;5,95;-70,00;3549,00
23/01/2023;23/01/2023;aFRR;NEG_12_16;2,63;4,80;6,00;3,00;4,78;6,00;23,00;2,63;5,01;5,98;-23,00;3635,00
23/01/2023;23/01/2023;aFRR;NEG_16_20;1,00;2,90;3,59;1,00;2,93;3,59;-80,00;1,50;2,69;3,39;80,00;3524,00
23/01/2023;23/01/2023;aFRR;NEG_20_24;1,88;4,21;4,97;2,00;4,26;4,97;-80,00;1,88;3,90;4,85;80,00;4153,00
24/01/2023;24/01/2023;aFRR;POS_00_04;2,00;3,96;4,63;2,00;4,07;4,63;-66,00;2,00;3,17;4,63;66,00;4453,00
24/01/2023;24/01/2023;aFRR;POS_04_08;3,00;8,09;9,27;5,07;8,23;9,26;80,00;3,00;5,74;9,27;-80,00;4367,00
24/01/2023;24/01/2023;aFRR;POS_08_12;5,73;18,36;51,27;10,33;17,07;21,57;80,00;5,73;41,33;51,27;-80,00;4730,00
24/01/2023;24/01/2023;aFRR;POS_12_16;3,00;6,57;16,66;4,73;6,27;7,24;80,00;3,00;11,59;16,66;-80,00;4861,00
24/01/2023;24/01/2023;aFRR;POS_16_20;9,60;21,95;60,77;13,95;20,23;24,15;80,00;9,60;50,35;60,77;-80,00;4779,00
24/01/2023;24/01/2023;aFRR;POS_20_24;6,90;13,01;15,69;10,00;13,09;15,69;-32,00;6,90;12,30;15,65;32,00;4918,00
24/01/2023;24/01/2023;aFRR;NEG_00_04;6,49;12,47;14,27;8,00;12,57;14,27;31,00;6,49;11,35;14,00;-31,00;4416,00
24/01/2023;24/01/2023;aFRR;NEG_04_08;4,46;10,29;11,84;6,00;10,39;11,84;-2,00;4,46;9,35;11,83;2,00;4278,00
24/01/2023;24/01/2023;aFRR;NEG_08_12;1,88;3,70;4,19;2,00;3,72;4,19;18,00;1,88;3,47;4,18;-18,00;3705,00
24/01/2023;24/01/2023;aFRR;NEG_12_16;1,88;3,69;4,30;2,32;3,71;4,30;17,00;1,88;3,52;4,28;-17,00;3613,00
24/01/2023;24/01/2023;aFRR;NEG_16_20;1,00;2,35;2,74;1,00;2,39;2,74;-62,00;1,11;2,12;2,73;62,00;3679,00
24/01/2023;24/01/2023;aFRR;NEG_20_24;1,00;3,45;4,00;1,00;3,47;4,00;-20,00;1,86;3,32;4,00;20,00;4086,00
25/01/2023;25/01/2023;aFRR;POS_00_04;1,97;3,72;4,09;2,00;3,79;4,09;-21,00;1,97;3,14;4,02;21,00;4537,00
25/01/2023;25/01/2023;aFRR;POS_04_08;3,92;7,49;8,20;5,89;7,62;8,20;77,00;3,92;5,47;8,14;-77,00;4376,00
25/01/2023;25/01/2023;aFRR;POS_08_12;8,67;18,77;61,36;12,30;17,35;19,34;80,00;8,67;44,17;61,36;-80,00;4618,00
25/01/2023;25/01/2023;aFRR;POS_12_16;3,09;6,08;24,09;4,61;5,67;6,13;80,00;3,09;13,11;24,09;-80,00;4645,00
25/01/2023;25/01/2023;aFRR;POS_16_20;10,46;20,26;53,94;13,68;18,76;20,75;80,00;10,46;45,58;53,94;-80,00;4798,00
25/01/2023;25/01/2023;aFRR;POS_20_24;7,01;12,53;15,34;7,42;12,53;15,34;-80,00;7,01;12,55;15,17;80,00;5105,00
25/01/2023;25/01/2023;aFRR;NEG_00_04;5,60;11,17;12,36;9,02;11,32;12,36;-19,00;5,60;9,85;12,30;19,00;4344,00
25/01/2023;25/01/2023;aFRR;NEG_04_08;4,65;8,80;9,85;6,93;8,91;9,85;-35,00;4,65;7,97;9,80;35,00;4266,00
25/01/2023;25/01/2023;aFRR;NEG_08_12;1,50;2,86;3,58;1,95;2,88;3,58;-80,00;1,50;2,72;3,25;80,00;3505,00
25/01/2023;25/01/2023;aFRR;NEG_12_16;1,50;2,96;3,61;2,00;3,00;3,61;-80,00;1,50;2,71;3,30;80,00;3481,00
25/01/2023;25/01/2023;aFRR;NEG_16_20;0,95;1,92;2,44;1,00;1,95;2,44;-80,00;0,95;1,78;2,20;80,00;3422,00
25/01/2023;25/01/2023;aFRR;NEG_20_24;1,34;2,94;3,30;2,00;2,97;3,30;28,00;1,34;2,65;3,29;-28,00;4036,00
26/01/2023;26/01/2023;aFRR;POS_00_04;1,75;3,28;3,60;2,40;3,34;3,60;-20,00;1,75;2,75;3,57;20,00;4452,00
26/01/2023;26/01/2023;aFRR;POS_04_08;3,61;6,81;7,35;5,49;6,95;7,35;-61,00;3,61;5,82;7,32;61,00;4391,00
26/01/2023;26/01/2023;aFRR;POS_08_12;8,89;16,26;20,81;11,60;16,30;17,23;80,00;8,89;15,52;20,81;-80,00;4276,00
26/01/2023;26/01/2023;aFRR;POS_12_16;2,55;4,93;5,47;3,97;4,96;5,21;80,00;2,55;4,32;5,47;-80,00;4672,00
26/01/2023;26/01/2023;aFRR;POS_16_20;8,79;16,59;23,79;12,00;16,60;17,29;80,00;8,79;16,52;23,79;-80,00;4840,00
26/01/2023;26/01/2023;aFRR;POS_20_24;5,83;11,01;12,40;8,50;11,06;12,40;64,00;5,83;10,23;12,40;-64,00;4719,00
26/01/2023;26/01/2023;aFRR;NEG_00_04;5,00;9,54;10,52;5,00;9,65;10,52;19,00;5,04;8,47;10,50;-19,00;4177,00
26/01/2023;26/01/2023;aFRR;NEG_04_08;3,69;7,50;8,38;5,00;7,56;8,38;21,00;3,69;6,90;8,28;-21,00;4109,00
26/01/2023;26/01/2023;aFRR;NEG_08_12;1,01;2,55;2,96;1,91;2,58;2,96;-80,00;1,01;2,32;2,90;80,00;3060,00
26/01/2023;26/01/2023;aFRR;NEG_12_16;1,16;2,59;2,98;1,99;2,62;2,98;-80,00;1,16;2,38;2,92;80,00;3316,00
26/01/2023;26/01/2023;aFRR;NEG_16_20;0,78;1,76;2,07;1,00;1,79;2,07;-80,00;0,78;1,56;1,89;80,00;3333,00
26/01/2023;26/01/2023;aFRR;NEG_20_24;1,28;2,65;3,23;1,97;2,69;3,23;-18,00;1,28;2,35;3,20;18,00;3922,00
27/01/2023;27/01/2023;aFRR;POS_00_04;1,48;2,81;3,14;2,10;2,88;3,14;-56,00;1,48;2,33;3,10;56,00;4482,00
27/01/2023;27/01/2023;aFRR;POS_04_08;3,16;5,88;6,52;4,59;6,02;6,52;-80,00;3,16;5,00;6,40;80,00;4497,00
27/01/2023;27/01/2023;aFRR;POS_08_12;7,55;14,11;15,03;10,75;14,29;15,03;-20,00;7,55;12,56;14,98;20,00;4617,00
27/01/2023;27/01/2023;aFRR;POS_12_16;2,13;3,96;4,32;3,00;4,00;4,32;-13,00;2,13;3,56;4,27;13,00;4788,00
27/01/2023;27/01/2023;aFRR;POS_16_20;7,08;14,13;15,07;10,79;14,31;15,07;11,00;7,08;12,36;15,00;-11,00;4736,00
27/01/2023;27/01/2023;aFRR;POS_20_24;4,86;9,68;10,70;7,74;9,87;10,70;-80,00;4,86;8,48;10,40;80,00;4983,00
27/01/2023;27/01/2023;aFRR;NEG_00_04;4,00;8,62;9,74;4,00;8,73;9,74;30,00;4,07;7,42;9,69;-30,00;4212,00
27/01/2023;27/01/2023;aFRR;NEG_04_08;3,00;7,37;10,96;3,00;7,46;10,96;-2,00;3,08;6,53;10,48;2,00;4078,00
27/01/2023;27/01/2023;aFRR;NEG_08_12;1,00;2,06;2,40;1,00;2,08;2,40;-73,00;1,09;1,94;2,36;73,00;3186,00
27/01/2023;27/01/2023;aFRR;NEG_12_16;1,00;2,11;2,43;1,00;2,12;2,43;50,00;1,06;1,98;2,42;-50,00;3397,00
27/01/2023;27/01/2023;aFRR;NEG_16_20;0,79;1,49;1,81;0,80;1,51;1,81;-80,00;0,79;1,34;1,70;80,00;3550,00
27/01/2023;27/01/2023;aFRR;NEG_20_24;1,00;2,21;2,45;1,00;2,23;2,45;61,00;1,14;1,99;2,44;-61,00;3996,00
28/01/2023;28/01/2023;aFRR;POS_00_04;1,23;2,35;2,75;1,51;2,39;2,75;20,00;1,23;1,91;2,73;-20,00;4734,00
28/01/2023;28/01/2023;aFRR;POS_04_08;2,54;5,06;5,57;3,25;5,17;5,57;-11,00;2,54;4,09;5,55;11,00;4702,00
28/01/2023;28/01/2023;aFRR;POS_08_12;6,09;10,30;12,13;8,06;10,32;12,13;52,00;6,09;10,02;12,04;-52,00;4913,00
28/01/2023;28/01/2023;aFRR;POS_12_16;1,58;3,13;3,54;1,83;3,16;3,54;16,00;1,58;2,79;3,44;-16,00;4836,00
28/01/2023;28/01/2023;aFRR;POS_16_20;5,91;10,48;12,07;7,62;10,54;12,07;27,00;5,91;9,85;12,00;-27,00;4911,00
28/01/2023;28/01/2023;aFRR;POS_20_24;4,29;7,93;8,55;4,52;8,01;8,55;7,00;4,29;7,15;8,50;-7,00;4950,00
28/01/2023;28/01/2023;aFRR;NEG_00_04;3,00;7,33;8,03;3,00;7,37;8,03;67,00;4,05;6,78;8,00;-67,00;4272,00
28/01/2023;28/01/2023;aFRR;NEG_04_08;3,71;6,17;7,50;4,00;6,19;7,03;80,00;3,71;5,93;7,50;-80,00;4275,00
28/01/2023;28/01/2023;aFRR;NEG_08_12;0,80;1,79;2,35;0,80;1,81;2,35;28,00;0,81;1,67;2,34;-28,00;4163,00
28/01/2023;28/01/2023;aFRR;NEG_12_16;0,79;1,91;2,37;0,80;1,93;2,37;39,00;0,79;1,66;2,36;-39,00;4104,00
28/01/2023;28/01/2023;aFRR;NEG_16_20;0,40;1,46;2,02;0,40;1,47;2,02;3,00;0,62;1,35;2,00;-3,00;4155,00
28/01/2023;28/01/2023;aFRR;NEG_20_24;0,90;2,15;3,39;0,90;2,18;3,39;58,00;0,93;1,83;2,67;-58,00;3993,00
29/01/2023;29/01/2023;aFRR;POS_00_04;0,94;2,25;2,97;1,44;2,31;2,97;-80,00;0,94;1,86;2,66;80,00;4480,00
29/01/2023;29/01/2023;aFRR;POS_04_08;2,20;4,38;5,37;2,92;4,48;5,37;-50,00;2,20;3,63;5,27;50,00;4512,00
29/01/2023;29/01/2023;aFRR;POS_08_12;3,84;8,50;9,73;6,37;8,59;9,73;-18,00;3,84;7,66;9,69;18,00;4663,00
29/01/2023;29/01/2023;aFRR;POS_12_16;1,13;2,69;3,48;1,75;2,74;3,48;-2,00;1,13;2,27;3,39;2,00;4631,00
29/01/2023;29/01/2023;aFRR;POS_16_20;3,95;8,87;10,67;6,34;9,03;10,67;-74,00;3,95;7,79;10,63;74,00;4689,00
29/01/2023;29/01/2023;aFRR;POS_20_24;3,14;6,44;9,43;4,00;6,53;9,43;-80,00;3,14;5,88;7,45;80,00;4516,00
29/01/2023;29/01/2023;aFRR;NEG_00_04;3,01;6,27;8,62;4,00;6,25;7,52;80,00;3,01;6,60;8,62;-80,00;3924,00
29/01/2023;29/01/2023;aFRR;NEG_04_08;2,59;5,60;7,50;3,00;5,60;6,79;80,00;2,59;5,58;7,50;-80,00;3941,00
29/01/2023;29/01/2023;aFRR;NEG_08_12;0,73;3,07;7,50;1,00;3,08;4,46;80,00;0,73;2,97;7,50;-80,00;3717,00
29/01/2023;29/01/2023;aFRR;NEG_12_16;0,87;3,33;7,50;1,00;3,34;4,65;80,00;0,87;3,14;7,50;-80,00;3788,00
29/01/2023;29/01/2023;aFRR;NEG_16_20;0,64;2,66;3,72;1,00;2,71;3,72;71,00;0,64;1,87;3,01;-71,00;3783,00
29/01/2023;29/01/2023;aFRR;NEG_20_24;0,87;6,08;11,98;1,40;6,28;11,98;48,00;0,87;3,69;10,00;-48,00;3779,00
